url,listing_id,brand,model,version,mileage,year,transmission,drivetrain,fuel_type,horsepower_cv,location,seller,price_rating,price,listing_date,car_condition,previous_owners,body_type,exterior_color,interior_color,upholstery,seats,doors,engine,power_ch,cylinder_capacity
https://www.automobile.tn/fr/occasion/mercedes-benz/glb/119969,119969,Mercedes Benz,Glb,N/A,16000,2023,Automatique,Intégrale,Diesel,8,Tunis,PàP Plus - La Marsa,Aucune évaluation,188000,09.12.2025,Très bon,1ère main,SUV,Gris Shark,Noir,Cuir intégral,5,4,(X247)08/2019 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/land-rover/range-rover-sport/120856,120856,Land Rover,Range Rover Sport,Range Rover Sport,110000,2018,Automatique,Propulsion,Diesel,16,Tunis,PàP Plus - La Marsa,Prix équitable,190000,09.12.2025,Très bon,2ème main,SUV,Noir,Noir,Cuir intégral,5,4,Sport II Phase 106/2013 - 10/2018,N/A,N/A
https://www.automobile.tn/fr/occasion/seat/leon/120860,120860,Seat,Leon,N/A,80000,2017,Manuelle,Traction,Essence,6,Tunis,PàP Plus - La Marsa,Très bon prix,50000,09.12.2025,Très bon,1ère main,Compacte,Noir,Noir,Tissu,5,2,III (5F1) 5 portes09/2012 - 10/2016,N/A,N/A
https://www.automobile.tn/fr/occasion/audi/e-tron/120857,120857,Audi,E Tron,N/A,38000,2021,Automatique,Intégrale,N/A,12,Tunis,PàP Plus - La Marsa,Très bon prix,180000,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Cuir intégral,5,4,SUV09/2018 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/bmw/x1/120864,120864,Bmw,X1,N/A,133000,2017,Automatique,Traction,Essence,7,Tunis,PàP Plus - La Marsa,Bon prix,72000,09.12.2025,Très bon,1ère main,SUV,Blanc,Noir,Cuir intégral,5,4,(F48)09/2015 - 06/2019,N/A,N/A
https://www.automobile.tn/fr/occasion/nissan/qashqai/120862,120862,Nissan,Qashqai,N/A,92000,2016,Automatique,Traction,Essence,6,Tunis,PàP Plus - La Marsa,Prix équitable,60000,09.12.2025,Très bon,1ère main,SUV,Blanc,Noir,Cuir intégral,5,4,II (J11E)12/2013 - 05/2017,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/ml/120152,120152,Mercedes Benz,Ml,N/A,155000,2013,Automatique,Intégrale,Diesel,12,Sfax,Individual,Aucune évaluation,110000,09.12.2025,Très bon,2ème main,SUV,Noir,Noir,Cuir intégral,5,5,(166)07/2011 - 12/2015,N/A,N/A
https://www.automobile.tn/fr/occasion/skoda/kamiq/121215,121215,Skoda,Kamiq,N/A,76000,2020,Automatique,Traction,Essence,6,Ben Arous,Tunisie Auto Prix,Bon prix,74000,09.12.2025,Très bon,1ère main,SUV,Bleu,Noir,Tissu,5,5,02/2019 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/bmw/serie-3/119755,119755,Bmw,Serie 3,3Luxury Line,130000,2020,Automatique,Propulsion,Essence,10,Nabeul,Individual,Bon prix,118000,09.12.2025,Très bon,2ème main,Berline,Noir,Marron,Cuir intégral,5,4,(G20) Berline03/2019 - 05/2022,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-b/119753,119753,Mercedes Benz,Classe B,BPack Style,190000,2016,Manuelle,Traction,Essence,7,Nabeul,Individual,Prix équitable,44500,09.12.2025,Très bon,2ème main,Monospace,Noir,Noir,Tissu,5,5,(W246)09/2011 - 08/2014,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/121063,121063,Mercedes Benz,Classe C,CAvantgarde,200000,2017,Manuelle,Propulsion,Diesel,7,Nabeul,Individual,Aucune évaluation,83500,09.12.2025,Normal,2ème main,Berline,Noir,Noir,Cuir intégral,5,5,(205) Berline Phase 103/2014 - 09/2018,N/A,N/A
https://www.automobile.tn/fr/occasion/bmw/x2/119463,119463,Bmw,X2,M Sport X,79000,2019,Automatique,Traction,Essence,7,Tunis,Individual,Prix équitable,120000,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Alcantara,5,4,(F39)10/2017 - 12/2023,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/121087,121087,Mercedes Benz,Classe C,CExclusive,158000,2017,Automatique,Propulsion,Diesel,10,Tunis,Top Cars,Prix équitable,98000,09.12.2025,Très bon,1ère main,Berline,Noir,Noir,Cuir intégral,5,5,(205) Berline Phase 103/2014 - 09/2018,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/121078,121078,Mercedes Benz,Classe C,CExclusive,220000,2017,Automatique,Propulsion,Diesel,10,Tunis,Top Cars,Prix élevé,95000,09.12.2025,Très bon,1ère main,Berline,Bleu,Beige,Cuir intégral,5,5,(205) Berline Phase 103/2014 - 09/2018,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/121077,121077,Mercedes Benz,Classe C,CAMG +,19000,2024,Automatique,Propulsion,Hybride,9,Tunis,Top Cars,Prix équitable,243000,09.12.2025,Très bon,1ère main,Berline,Blanc,Autre,Similicuir,5,4,(206) Berline03/2021 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/volkswagen/golf-7/121072,121072,Volkswagen,Golf 7,7R-Line,190000,2018,Automatique,Traction,Diesel,6,Tunis,Top Cars,Prix très élevé,79000,09.12.2025,Très bon,1ère main,Compacte,Gris Shark,Noir,Cuir intégral,5,5,VII Phase 2 5 Portes11/2016 - 01/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/peugeot/2008/121045,121045,Peugeot,2008,Toit Cielo,98000,2017,Manuelle,Traction,Essence,5,Tunis,Top Cars,Prix élevé,48500,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Tissu,5,5,(A94) 5HB04/2013 - 08/2020,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/121031,121031,Mercedes Benz,Classe C,CExclusive,140000,2017,Automatique,Propulsion,Essence,8,Tunis,Top Cars,Prix équitable,95000,09.12.2025,Très bon,1ère main,Berline,Noir,Beige,Cuir intégral,5,5,(205) Berline Phase 103/2014 - 09/2018,N/A,N/A
https://www.automobile.tn/fr/occasion/land-rover/range-rover-sport/120962,120962,Land Rover,Range Rover Sport,Range Rover Sport,185000,2018,Automatique,Propulsion,Diesel,14,Tunis,Top Cars,Très bon prix,167000,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Cuir intégral,5,5,Sport II Phase 203/2018 - 04/2022,N/A,N/A
https://www.automobile.tn/fr/occasion/kia/sportage/120949,120949,Kia,Sportage,2.0 4*4,95000,2019,Automatique,Intégrale,Essence,10,Tunis,Top Cars,Prix équitable,81000,09.12.2025,Très bon,1ère main,SUV,Gris argent,Noir,Cuir partiel,5,5,IV Phase 207/2018 - 12/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/citroen/c4/120948,120948,Citroen,C4,N/A,185000,2021,Automatique,Traction,Diesel,7,Tunis,Top Cars,Aucune évaluation,68000,09.12.2025,Très bon,1ère main,Compacte,Gris Shark,Noir,Cuir intégral,5,5,III (C41)09/2020 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/fiat/500/120945,120945,Fiat,500,N/A,36000,2023,Automatique,Traction,Essence,4,Tunis,Top Cars,Prix équitable,55000,09.12.2025,Très bon,1ère main,Citadine,Noir,Beige,Cuir intégral,4,3,III Phase 307/2015 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/120886,120886,Mercedes Benz,Classe C,CAMG,20000,2024,Automatique,Propulsion,Hybride,9,Tunis,Top Cars,Prix équitable,218000,09.12.2025,Très bon,1ère main,Berline,Noir,Marron,Similicuir,5,4,(206) Berline03/2021 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/120881,120881,Mercedes Benz,Classe E,EAMG,80000,2019,Automatique,Intégrale,Essence,11,Tunis,Top Cars,Bon prix,139000,09.12.2025,Très bon,1ère main,Berline,Gris argent,Noir,Cuir intégral,5,5,(213) Berline01/2016 - 06/2020,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/120833,120833,Mercedes Benz,Classe C,CAMG,36000,2015,Automatique,Propulsion,Essence,10,Tunis,Top Cars,Prix élevé,120000,09.12.2025,Très bon,1ère main,Berline,Gris argent,Noir,Cuir intégral,5,5,(205) Berline Phase 103/2014 - 09/2018,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/120707,120707,Mercedes Benz,Classe E,EElegance,140000,2014,Automatique,Propulsion,Essence,10,Tunis,Top Cars,Prix équitable,83500,09.12.2025,Très bon,1ère main,Berline,Noir,Noir,Cuir intégral,5,5,(212) Phase 2 Berline03/2013 - 12/2015,N/A,N/A
https://www.automobile.tn/fr/occasion/kia/sportage/120666,120666,Kia,Sportage,N/A,49000,2021,Automatique,Traction,Diesel,8,Tunis,Top Cars,Prix équitable,117000,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Cuir intégral,5,5,IV Phase 207/2018 - 12/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/suzuki/jimny-5p/120638,120638,Suzuki,Jimny 5P,5 portesGLX,100,2025,Automatique,Intégrale,Essence,6,Tunis,Top Cars,Prix équitable,119000,09.12.2025,Très bon,1ère main,SUV,Gris argent,Noir,Tissu,4,5,5 portes08/2024 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/land-rover/discovery-sport/120598,120598,Land Rover,Discovery Sport,Discovery Sport,190000,2016,Automatique,Propulsion,Diesel,9,Tunis,Top Cars,Aucune évaluation,95000,09.12.2025,Très bon,1ère main,SUV,Gris Shark,Noir,Cuir intégral,5,5,IV06/2009 - 02/2017,N/A,N/A
https://www.automobile.tn/fr/occasion/porsche/cayenne/120584,120584,Porsche,Cayenne,N/A,90000,2008,Automatique,Propulsion,Essence,21,Tunis,Top Cars,Prix élevé,87000,09.12.2025,Très bon,1ère main,SUV,Noir,Beige,Cuir intégral,5,5,9PA112/2006 - 02/2010,N/A,N/A
https://www.automobile.tn/fr/occasion/volkswagen/golf-7/120545,120545,Volkswagen,Golf 7,7Allstar,160000,2016,Manuelle,Traction,Essence,5,Tunis,Top Cars,Prix équitable,54000,09.12.2025,Très bon,1ère main,Compacte,Gris Shark,Noir,Tissu,5,5,VII 5 Portes08/2012 - 10/2016,N/A,N/A
https://www.automobile.tn/fr/occasion/porsche/panamera/120388,120388,Porsche,Panamera,N/A,79000,2014,Automatique,Propulsion,Essence,33,Tunis,Top Cars,Prix équitable,245000,09.12.2025,Très bon,1ère main,Berline,Gris Shark,Autre,Cuir intégral,5,5,970 Phase 206/2013 - 08/2016,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/120385,120385,Mercedes Benz,Classe C,CAvantgarde,67000,2020,Automatique,Propulsion,Essence,8,Tunis,Top Cars,Bon prix,135000,09.12.2025,Très bon,1ère main,Berline,Noir,Noir,Cuir intégral,5,5,(205) Berline Phase 207/2018 - 04/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/peugeot/208/120384,120384,Peugeot,208,N/A,25000,2021,Manuelle,Traction,Essence,6,Tunis,Top Cars,Prix très élevé,55000,09.12.2025,Très bon,1ère main,Citadine,Gris anthracite,Noir,Tissu,5,5,II (P21) 5 Portes10/2019 - 10/2023,N/A,N/A
https://www.automobile.tn/fr/occasion/volkswagen/t-roc/120383,120383,Volkswagen,T Roc,N/A,85000,2019,Manuelle,Traction,Essence,6,Tunis,Top Cars,Bon prix,69000,09.12.2025,Très bon,1ère main,SUV,Noir,Gris,Cuir intégral,5,5,07/2017 - 12/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/dfsk/glory-500/120382,120382,Dfsk,Glory 500,500CVT,3000,2025,Automatique,Traction,Essence,7,Tunis,Top Cars,Prix équitable,73500,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Cuir intégral,5,5,N/A,N/A,N/A
https://www.automobile.tn/fr/occasion/hyundai/tucson/120365,120365,Hyundai,Tucson,Line,35000,2022,Automatique,Intégrale,Hybride,11,Tunis,Top Cars,Aucune évaluation,147000,09.12.2025,Très bon,1ère main,SUV,Gris Shark,Noir,Cuir intégral,5,5,IV10/2020 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/cla/120364,120364,Mercedes Benz,Cla,N/A,48000,2021,Automatique,Traction,Essence,8,Tunis,Top Cars,Prix équitable,145000,09.12.2025,Très bon,1ère main,Berline,Noir,Noir,Alcantara,5,5,II (118) Coupé05/2019 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/chevrolet/captiva/120294,120294,Chevrolet,Captiva,places,18000,2023,Automatique,Traction,Essence,9,Tunis,Top Cars,Prix élevé,86000,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Tissu,7,5,01/2019 - 12/2024,N/A,N/A
https://www.automobile.tn/fr/occasion/citroen/c3/120288,120288,Citroen,C3,N/A,85000,2019,Manuelle,Traction,Essence,4,Tunis,Top Cars,Prix très élevé,39500,09.12.2025,Très bon,1ère main,Citadine,Blanc,Noir,Tissu,5,5,III (B618)07/2016 - 06/2020,N/A,N/A
https://www.automobile.tn/fr/occasion/hyundai/i20/120211,120211,Hyundai,I20,Grade,15000,2025,Manuelle,Traction,Essence,4,Tunis,Top Cars,Prix équitable,66500,09.12.2025,Très bon,1ère main,Citadine,Gris argent,Noir,Tissu,5,5,III Phase 212/2023 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/kia/stonic/120170,120170,Kia,Stonic,N/A,140000,2021,Manuelle,Traction,Essence,6,Tunis,Top Cars,Prix élevé,65000,09.12.2025,Très bon,1ère main,SUV,Gris Shark,Noir,Cuir intégral,5,5,Phase 207/2020 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/kia/sportage/120058,120058,Kia,Sportage,N/A,149000,2018,Automatique,Traction,Essence,8,Tunis,Top Cars,Bon prix,68000,09.12.2025,Très bon,1ère main,SUV,Blanc,Gris,Cuir intégral,5,5,IV Phase 109/2015 - 07/2018,N/A,N/A
https://www.automobile.tn/fr/occasion/audi/q8/120052,120052,Audi,Q8,N/A,22000,2021,Automatique,Intégrale,Hybride,23,Tunis,Top Cars,Prix très élevé,350000,09.12.2025,Très bon,1ère main,SUV,Bleu,Gris,Cuir intégral,5,5,02/2018 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/alfa-romeo/giulietta/120044,120044,Alfa Romeo,Giulietta,Giulietta,85000,2018,Manuelle,Traction,Essence,7,Tunis,Top Cars,Prix équitable,49000,09.12.2025,Très bon,1ère main,Compacte,Noir,Noir,Tissu,5,5,III Phase 302/2016 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/bmw/serie-3/120012,120012,Bmw,Serie 3,3Sport Line,100000,2019,Automatique,Propulsion,Essence,7,Tunis,Top Cars,Bon prix,85000,09.12.2025,Très bon,2ème main,Berline,Blanc,Noir,Cuir intégral,5,5,(F30) LCI Berline09/2015 - 03/2019,N/A,N/A
https://www.automobile.tn/fr/occasion/hyundai/kona/120003,120003,Hyundai,Kona,N/A,14000,2025,Automatique,Traction,Hybride,5,Tunis,Top Cars,Prix élevé,117000,09.12.2025,Très bon,1ère main,SUV,Beige,Noir,Cuir intégral,5,5,Phase 210/2020 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/audi/q3/120000,120000,Audi,Q3,N/A,64000,2017,Automatique,Traction,Essence,8,Tunis,Top Cars,Prix élevé,98000,09.12.2025,Très bon,1ère main,SUV,Blanc,Noir,Cuir intégral,5,5,Série 1 (8U) phase 211/2014 - 06/2019,N/A,N/A
https://www.automobile.tn/fr/occasion/great-wall/h6/119935,119935,Great Wall,H6,H6Luxury,99000,2021,Automatique,Traction,Essence,9,Tunis,Top Cars,Prix équitable,75000,09.12.2025,Très bon,1ère main,SUV,Noir,Marron,Similicuir,5,5,II01/2019 - 06/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/abarth/500/119916,119916,Abarth,500,N/A,180000,2011,Manuelle,Traction,Essence,8,Tunis,Top Cars,Aucune évaluation,42500,09.12.2025,Très bon,1ère main,Coupé,Blanc,Noir,Cuir intégral,5,5,Nuova 50008/2008 - 06/2012,N/A,N/A
https://www.automobile.tn/fr/occasion/seat/leon/119811,119811,Seat,Leon,N/A,85000,2020,Manuelle,Traction,Essence,6,Tunis,Top Cars,Prix élevé,69000,09.12.2025,Très bon,1ère main,Compacte,Bleu,Gris,Tissu,5,5,III (5F1) 5 portes09/2012 - 10/2016,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/gla/119771,119771,Mercedes Benz,Gla,N/A,56000,2021,Automatique,Propulsion,Diesel,8,Tunis,Top Cars,Aucune évaluation,179000,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Alcantara,5,5,(X247)01/2020 - 02/2023,N/A,N/A
https://www.automobile.tn/fr/occasion/volkswagen/polo/119751,119751,Volkswagen,Polo,N/A,87000,2022,Manuelle,Traction,Essence,4,Tunis,Top Cars,Bon prix,45000,09.12.2025,Très bon,2ème main,Citadine,Bleu,Noir,Tissu,5,5,VI Phase 207/2021 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/kia/rio-5p/119750,119750,Kia,Rio 5P,5p,45000,2023,Automatique,Traction,Essence,6,Tunis,Top Cars,Prix équitable,72000,09.12.2025,Très bon,1ère main,Citadine,Gris Shark,Noir,Tissu,5,5,IV Phase 209/2020 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/bmw/serie-4-gran-coupe/119741,119741,Bmw,Serie 4 Gran Coupe,4 Gran CoupéPack M,100000,2023,Automatique,Propulsion,Essence,10,Tunis,Top Cars,Prix élevé,225000,09.12.2025,Très bon,1ère main,Berline,Noir,Autre,Cuir intégral,5,5,(G26) Gran Coupé07/2021 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/alfa-romeo/giulietta/119736,119736,Alfa Romeo,Giulietta,Giulietta,80000,2018,Manuelle,Traction,Essence,7,Tunis,Top Cars,Prix équitable,51000,09.12.2025,Très bon,1ère main,Compacte,Noir,Noir,Tissu,5,5,III Phase 302/2016 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/toyota/agya/119713,119713,Toyota,Agya,N/A,33000,2023,Automatique,Traction,Essence,5,Tunis,Top Cars,Prix équitable,43800,09.12.2025,Très bon,1ère main,Citadine,Gris Shark,Noir,Tissu,5,5,01/2021 - 08/2023,N/A,N/A
https://www.automobile.tn/fr/occasion/kia/seltos/119712,119712,Kia,Seltos,Grade,18000,2024,Automatique,Traction,Essence,8,Tunis,Top Cars,Aucune évaluation,145005,09.12.2025,Très bon,1ère main,SUV,Gris argent,Noir,Cuir intégral,5,5,Phase 203/2024 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/nissan/qashqai/119704,119704,Nissan,Qashqai,N/A,11000,2024,Automatique,Traction,Hybride,7,Tunis,Top Cars,Aucune évaluation,139000,09.12.2025,Très bon,1ère main,SUV,Gris argent,Noir,Cuir intégral,5,5,III (J12)07/2021 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/audi/q5/119700,119700,Audi,Q5,N/A,149000,2020,Automatique,Traction,Hybride,9,Tunis,Top Cars,Aucune évaluation,158000,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Cuir intégral,5,5,II Phase 206/2020 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/audi/a4/119572,119572,Audi,A4,N/A,67000,2015,Manuelle,Traction,Essence,7,Tunis,Top Cars,Bon prix,55000,09.12.2025,Très bon,1ère main,Berline,Gris anthracite,Noir,Tissu,5,4,III Phase 2 (B8)11/2011 - 12/2015,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/119549,119549,Mercedes Benz,Classe C,CAMG,125000,2019,Automatique,Propulsion,Hybride,9,Tunis,Top Cars,Prix élevé,148000,09.12.2025,Très bon,1ère main,Berline,Blanc,Noir,Cuir intégral,5,5,(205) Berline Phase 207/2018 - 04/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/land-rover/range-rover-sport/119540,119540,Land Rover,Range Rover Sport,Range Rover SportHSE Dynamic,148000,2019,Automatique,Traction,Diesel,20,Tunis,Top Cars,Très bon prix,255000,09.12.2025,Très bon,1ère main,SUV,Noir,Autre,Cuir intégral,5,5,Sport II Phase 203/2018 - 04/2022,N/A,N/A
https://www.automobile.tn/fr/occasion/audi/a5-sportback/119511,119511,Audi,A5 Sportback,Sportback,140000,2020,Automatique,Traction,Essence,8,Tunis,Top Cars,Bon prix,115000,09.12.2025,Très bon,1ère main,Berline,Noir,Gris,Cuir intégral,5,5,II Sportback Phase 210/2019 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/peugeot/508/119468,119468,Peugeot,508,N/A,200000,2013,Automatique,Traction,Essence,9,Tunis,Top Cars,Prix élevé,35000,09.12.2025,Très bon,1ère main,Berline,Beige,Beige,Cuir intégral,5,5,I Berline09/2010 - 09/2014,N/A,N/A
https://www.automobile.tn/fr/occasion/hyundai/tucson/119425,119425,Hyundai,Tucson,N/A,40000,2022,Automatique,Traction,Essence,9,Tunis,Top Cars,Aucune évaluation,98000,09.12.2025,Très bon,1ère main,SUV,Blanc,Noir,Tissu,5,5,IV10/2020 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/bmw/serie-1-5p/119375,119375,Bmw,Serie 1 5P,1,137000,2012,Manuelle,Traction,Diesel,6,Tunis,Top Cars,Très bon prix,46000,09.12.2025,Très bon,1ère main,Compacte,Blanc,Noir,Tissu,5,5,(F20) 5 portes07/2011 - 02/2015,N/A,N/A
https://www.automobile.tn/fr/occasion/land-rover/range-rover-evoque/119370,119370,Land Rover,Range Rover Evoque,Range Rover EvoqueDynamic SE,50000,2024,Automatique,Intégrale,Diesel,9,Tunis,Top Cars,Bon prix,225000,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Cuir intégral,5,5,Evoque II03/2019 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/audi/q5/119337,119337,Audi,Q5,N/A,83000,2017,Manuelle,Traction,Diesel,8,Tunis,Top Cars,Aucune évaluation,135000,09.12.2025,Très bon,1ère main,SUV,Bleu,Noir,Alcantara,5,5,II05/2016 - 11/2020,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/119295,119295,Mercedes Benz,Classe C,CAMG,90000,2022,Automatique,Propulsion,Hybride,9,Tunis,Top Cars,Prix équitable,179000,09.12.2025,Très bon,1ère main,Berline,Blanc,Beige,Similicuir,5,4,(206) Berline03/2021 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/renault/clio/119266,119266,Renault,Clio,Alpine,100000,2020,Manuelle,Traction,Essence,5,Tunis,Top Cars,Prix très élevé,51000,09.12.2025,Très bon,1ère main,Citadine,Rouge,Noir,Tissu,5,5,IV 5 Portes Phase 211/2016 - 08/2020,N/A,N/A
https://www.automobile.tn/fr/occasion/kia/sportage/119234,119234,Kia,Sportage,N/A,69000,2020,Automatique,Intégrale,Essence,11,Tunis,Top Cars,Bon prix,94500,09.12.2025,Très bon,1ère main,SUV,Bleu,Noir,Cuir intégral,5,5,IV Phase 207/2018 - 12/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/kia/sportage/119172,119172,Kia,Sportage,Edition,130000,2021,Automatique,Traction,Essence,8,Tunis,Top Cars,Bon prix,80000,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Cuir intégral,5,5,IV Phase 207/2018 - 12/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/volkswagen/golf-6/119095,119095,Volkswagen,Golf 6,6Match,177000,2012,Manuelle,Traction,Diesel,6,Tunis,Top Cars,Prix équitable,46000,09.12.2025,Très bon,1ère main,Compacte,Noir,Noir,Tissu,5,5,VI 5 Portes10/2008 - 12/2015,N/A,N/A
https://www.automobile.tn/fr/occasion/ssangyong/tivoli/119094,119094,Ssangyong,Tivoli,Secure,85000,2022,Manuelle,Traction,Essence,6,Tunis,Top Cars,Prix élevé,69000,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Tissu,5,5,Phase 205/2019 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/volkswagen/tiguan/119086,119086,Volkswagen,Tiguan,N/A,22000,2024,Automatique,Traction,Hybride,8,Tunis,Top Cars,Aucune évaluation,200000,09.12.2025,Très bon,1ère main,SUV,Bleu,Noir,Alcantara,5,5,III02/2024 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/great-wall/h6/119078,119078,Great Wall,H6,H6,85000,2022,Automatique,Traction,Essence,8,Tunis,Top Cars,Bon prix,89000,09.12.2025,Très bon,1ère main,SUV,Blanc,Noir,Similicuir,5,5,III01/2022 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/119049,119049,Mercedes Benz,Classe A,A,200000,2019,Automatique,Traction,Diesel,6,Tunis,Top Cars,Prix équitable,93500,09.12.2025,Très bon,1ère main,Compacte,Noir,Noir,Cuir intégral,5,5,(W177) Hatchback03/2018 - 02/2023,N/A,N/A
https://www.automobile.tn/fr/occasion/chery/tiggo-8-pro/119021,119021,Chery,Tiggo 8 Pro,8 Pro,11000,2023,Automatique,Traction,Essence,11,Tunis,Top Cars,Bon prix,91000,09.12.2025,Très bon,1ère main,SUV,Bleu,Marron,Cuir intégral,7,5,01/2022 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/kia/sportage/118948,118948,Kia,Sportage,N/A,90000,2018,Automatique,Traction,Essence,8,Tunis,Top Cars,Prix équitable,78000,09.12.2025,Très bon,1ère main,SUV,Gris Shark,Beige,Cuir intégral,5,5,IV Phase 109/2015 - 07/2018,N/A,N/A
https://www.automobile.tn/fr/occasion/toyota/c-hr/118892,118892,Toyota,C Hr,N/A,57000,2023,Automatique,Traction,Essence,6,Tunis,Top Cars,Prix équitable,89500,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Tissu,5,5,I Phase 210/2019 - 10/2023,N/A,N/A
https://www.automobile.tn/fr/occasion/renault/captur/118830,118830,Renault,Captur,N/A,200000,2016,Manuelle,Traction,Essence,5,Tunis,Top Cars,Prix équitable,36000,09.12.2025,Très bon,2ème main,SUV,Autre,Noir,Tissu,5,5,I04/2013 - 05/2017,N/A,N/A
https://www.automobile.tn/fr/occasion/volkswagen/golf-8/118828,118828,Volkswagen,Golf 8,8R-Line,15000,2024,Automatique,Traction,Essence,8,Tunis,Top Cars,Aucune évaluation,180000,09.12.2025,Très bon,1ère main,Compacte,Gris argent,Noir,Tissu,5,5,VIII Hatchback07/2019 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/mahindra/kuv-100/118769,118769,Mahindra,Kuv 100,100K8,80000,2022,Manuelle,Traction,Essence,5,Tunis,Top Cars,Prix équitable,33000,09.12.2025,Très bon,1ère main,SUV,Blanc,Noir,Tissu,5,5,01/2016 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/kia/sportage/118767,118767,Kia,Sportage,Ouvrant,126000,2021,Automatique,Traction,Hybride,7,Tunis,Top Cars,Prix équitable,93000,09.12.2025,Très bon,1ère main,SUV,Gris argent,Noir,Cuir intégral,5,5,IV Phase 207/2018 - 12/2021,N/A,N/A
